"Step","skilled-sweep-3 - Train/Accuracies final ","skilled-sweep-3 - Train/Accuracies final __MIN","skilled-sweep-3 - Train/Accuracies final __MAX","playful-sweep-2 - Train/Accuracies final ","playful-sweep-2 - Train/Accuracies final __MIN","playful-sweep-2 - Train/Accuracies final __MAX","prime-sweep-1 - Train/Accuracies final ","prime-sweep-1 - Train/Accuracies final __MIN","prime-sweep-1 - Train/Accuracies final __MAX"
"154049","0.484375","0.484375","0.484375","0.5","0.5","0.5","0.546875","0.546875","0.546875"
"154089","0.578125","0.578125","0.578125","0.546875","0.546875","0.546875","0.484375","0.484375","0.484375"
"154109","0.5","0.5","0.5","0.59375","0.59375","0.59375","0.515625","0.515625","0.515625"
"154126","0.5","0.5","0.5","0.390625","0.390625","0.390625","0.375","0.375","0.375"
"154136","0.5","0.5","0.5","0.40625","0.40625","0.40625","0.34375","0.34375","0.34375"
"154161","0.5","0.5","0.5","0.53125","0.53125","0.53125","0.5","0.5","0.5"
"154189","0.5","0.5","0.5","0.453125","0.453125","0.453125","0.375","0.375","0.375"
"154199","0.53125","0.53125","0.53125","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625"
"154204","0.421875","0.421875","0.421875","0.453125","0.453125","0.453125","0.484375","0.484375","0.484375"
"154225","0.390625","0.390625","0.390625","0.375","0.375","0.375","0.5","0.5","0.5"
"154277","0.46875","0.46875","0.46875","0.546875","0.546875","0.546875","0.5","0.5","0.5"
"154278","0.484375","0.484375","0.484375","0.59375","0.59375","0.59375","0.5","0.5","0.5"
"154315","0.5","0.5","0.5","0.578125","0.578125","0.578125","0.5625","0.5625","0.5625"
"154335","0.53125","0.53125","0.53125","0.5625","0.5625","0.5625","0.46875","0.46875","0.46875"
"154343","0.484375","0.484375","0.484375","0.484375","0.484375","0.484375","0.453125","0.453125","0.453125"
"154356","0.515625","0.515625","0.515625","0.546875","0.546875","0.546875","0.515625","0.515625","0.515625"
"154396","0.453125","0.453125","0.453125","0.421875","0.421875","0.421875","0.515625","0.515625","0.515625"
"154402","0.484375","0.484375","0.484375","0.53125","0.53125","0.53125","0.421875","0.421875","0.421875"
"154446","0.484375","0.484375","0.484375","0.53125","0.53125","0.53125","0.515625","0.515625","0.515625"
"154451","0.515625","0.515625","0.515625","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625"
"154464","0.484375","0.484375","0.484375","0.5","0.5","0.5","0.515625","0.515625","0.515625"
"154501","0.453125","0.453125","0.453125","0.609375","0.609375","0.609375","0.5625","0.5625","0.5625"
"154520","0.4375","0.4375","0.4375","0.515625","0.515625","0.515625","0.46875","0.46875","0.46875"
"154568","0.515625","0.515625","0.515625","0.484375","0.484375","0.484375","0.53125","0.53125","0.53125"
"154607","0.46875","0.46875","0.46875","0.515625","0.515625","0.515625","0.5","0.5","0.5"
"154618","0.453125","0.453125","0.453125","0.46875","0.46875","0.46875","0.390625","0.390625","0.390625"
"154701","0.578125","0.578125","0.578125","0.59375","0.59375","0.59375","0.484375","0.484375","0.484375"
"154716","0.484375","0.484375","0.484375","0.375","0.375","0.375","0.40625","0.40625","0.40625"
"154738","0.578125","0.578125","0.578125","0.546875","0.546875","0.546875","0.546875","0.546875","0.546875"
"154757","0.546875","0.546875","0.546875","0.46875","0.46875","0.46875","0.5","0.5","0.5"
"154772","0.578125","0.578125","0.578125","0.578125","0.578125","0.578125","0.453125","0.453125","0.453125"
"154773","0.421875","0.421875","0.421875","0.578125","0.578125","0.578125","0.375","0.375","0.375"
"154797","0.46875","0.46875","0.46875","0.4375","0.4375","0.4375","0.46875","0.46875","0.46875"
"154805","0.46875","0.46875","0.46875","0.578125","0.578125","0.578125","0.53125","0.53125","0.53125"
"154810","0.4375","0.4375","0.4375","0.53125","0.53125","0.53125","0.453125","0.453125","0.453125"
"154821","0.578125","0.578125","0.578125","0.484375","0.484375","0.484375","0.578125","0.578125","0.578125"
"154858","0.4375","0.4375","0.4375","0.5625","0.5625","0.5625","0.609375","0.609375","0.609375"
"154880","0.421875","0.421875","0.421875","0.484375","0.484375","0.484375","0.4375","0.4375","0.4375"
"154892","0.4375","0.4375","0.4375","0.53125","0.53125","0.53125","0.53125","0.53125","0.53125"
"154919","0.5","0.5","0.5","0.40625","0.40625","0.40625","0.515625","0.515625","0.515625"
"154942","0.484375","0.484375","0.484375","0.453125","0.453125","0.453125","0.46875","0.46875","0.46875"
"154956","0.46875","0.46875","0.46875","0.53125","0.53125","0.53125","0.453125","0.453125","0.453125"
"154980","0.546875","0.546875","0.546875","0.515625","0.515625","0.515625","0.46875","0.46875","0.46875"
"154988","0.5","0.5","0.5","0.40625","0.40625","0.40625","0.546875","0.546875","0.546875"
"155085","0.40625","0.40625","0.40625","0.359375","0.359375","0.359375","0.40625","0.40625","0.40625"
"155096","0.46875","0.46875","0.46875","0.53125","0.53125","0.53125","0.4375","0.4375","0.4375"
"155128","0.5","0.5","0.5","0.484375","0.484375","0.484375","0.5","0.5","0.5"
"155153","0.515625","0.515625","0.515625","0.484375","0.484375","0.484375","0.421875","0.421875","0.421875"
"155209","0.546875","0.546875","0.546875","0.609375","0.609375","0.609375","0.515625","0.515625","0.515625"
"155214","0.421875","0.421875","0.421875","0.484375","0.484375","0.484375","0.53125","0.53125","0.53125"
"155229","0.46875","0.46875","0.46875","0.46875","0.46875","0.46875","0.484375","0.484375","0.484375"
"155315","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5"
"155317","0.59375","0.59375","0.59375","0.59375","0.59375","0.59375","0.578125","0.578125","0.578125"
"155349","0.53125","0.53125","0.53125","0.53125","0.53125","0.53125","0.59375","0.59375","0.59375"
"155388","0.515625","0.515625","0.515625","0.453125","0.453125","0.453125","0.5625","0.5625","0.5625"
"155412","0.53125","0.53125","0.53125","0.421875","0.421875","0.421875","0.46875","0.46875","0.46875"
"155430","0.546875","0.546875","0.546875","0.5","0.5","0.5","0.625","0.625","0.625"
"155435","0.375","0.375","0.375","0.40625","0.40625","0.40625","0.359375","0.359375","0.359375"
"155466","0.5","0.5","0.5","0.390625","0.390625","0.390625","0.59375","0.59375","0.59375"
"155486","0.515625","0.515625","0.515625","0.46875","0.46875","0.46875","0.484375","0.484375","0.484375"
"155495","0.5","0.5","0.5","0.46875","0.46875","0.46875","0.4375","0.4375","0.4375"
"155499","0.4375","0.4375","0.4375","0.484375","0.484375","0.484375","0.421875","0.421875","0.421875"
"155524","0.421875","0.421875","0.421875","0.46875","0.46875","0.46875","0.5","0.5","0.5"
"155531","0.640625","0.640625","0.640625","0.5","0.5","0.5","0.546875","0.546875","0.546875"
"155556","0.5625","0.5625","0.5625","0.5","0.5","0.5","0.5625","0.5625","0.5625"
"155574","0.515625","0.515625","0.515625","0.46875","0.46875","0.46875","0.5625","0.5625","0.5625"
"155592","0.5625","0.5625","0.5625","0.578125","0.578125","0.578125","0.46875","0.46875","0.46875"
"155643","0.46875","0.46875","0.46875","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625"
"155650","0.546875","0.546875","0.546875","0.421875","0.421875","0.421875","0.625","0.625","0.625"
"155665","0.640625","0.640625","0.640625","0.421875","0.421875","0.421875","0.421875","0.421875","0.421875"
"155681","0.453125","0.453125","0.453125","0.390625","0.390625","0.390625","0.296875","0.296875","0.296875"
"155684","0.515625","0.515625","0.515625","0.4375","0.4375","0.4375","0.578125","0.578125","0.578125"
"155689","0.5625","0.5625","0.5625","0.53125","0.53125","0.53125","0.4375","0.4375","0.4375"
"155732","0.359375","0.359375","0.359375","0.46875","0.46875","0.46875","0.375","0.375","0.375"
"155757","0.546875","0.546875","0.546875","0.453125","0.453125","0.453125","0.578125","0.578125","0.578125"
"155760","0.5","0.5","0.5","0.5625","0.5625","0.5625","0.453125","0.453125","0.453125"
"155781","0.578125","0.578125","0.578125","0.515625","0.515625","0.515625","0.53125","0.53125","0.53125"
"155786","0.484375","0.484375","0.484375","0.5","0.5","0.5","0.515625","0.515625","0.515625"
"155802","0.546875","0.546875","0.546875","0.484375","0.484375","0.484375","0.4375","0.4375","0.4375"
"155821","0.453125","0.453125","0.453125","0.625","0.625","0.625","0.46875","0.46875","0.46875"
"155838","0.453125","0.453125","0.453125","0.484375","0.484375","0.484375","0.5625","0.5625","0.5625"
"155850","0.65625","0.65625","0.65625","0.453125","0.453125","0.453125","0.390625","0.390625","0.390625"
"155885","0.5625","0.5625","0.5625","0.546875","0.546875","0.546875","0.46875","0.46875","0.46875"
"155906","0.5","0.5","0.5","0.59375","0.59375","0.59375","0.53125","0.53125","0.53125"
"155932","0.453125","0.453125","0.453125","0.421875","0.421875","0.421875","0.4375","0.4375","0.4375"
"155941","0.484375","0.484375","0.484375","0.578125","0.578125","0.578125","0.484375","0.484375","0.484375"
"155965","0.484375","0.484375","0.484375","0.421875","0.421875","0.421875","0.4375","0.4375","0.4375"
"155967","0.484375","0.484375","0.484375","0.5625","0.5625","0.5625","0.5","0.5","0.5"
"155969","0.375","0.375","0.375","0.578125","0.578125","0.578125","0.46875","0.46875","0.46875"
"155971","0.53125","0.53125","0.53125","0.546875","0.546875","0.546875","0.53125","0.53125","0.53125"
"155998","0.453125","0.453125","0.453125","0.5","0.5","0.5","0.484375","0.484375","0.484375"
"156007","0.578125","0.578125","0.578125","0.53125","0.53125","0.53125","0.5625","0.5625","0.5625"
"156015","0.46875","0.46875","0.46875","0.484375","0.484375","0.484375","0.46875","0.46875","0.46875"
"156038","0.453125","0.453125","0.453125","0.515625","0.515625","0.515625","0.625","0.625","0.625"
"156043","0.59375","0.59375","0.59375","0.671875","0.671875","0.671875","0.53125","0.53125","0.53125"
"156102","0.34375","0.34375","0.34375","0.4375","0.4375","0.4375","0.40625","0.40625","0.40625"
"156151","0.421875","0.421875","0.421875","0.515625","0.515625","0.515625","0.453125","0.453125","0.453125"
"156164","0.546875","0.546875","0.546875","0.5","0.5","0.5","0.390625","0.390625","0.390625"
"156168","0.359375","0.359375","0.359375","0.4375","0.4375","0.4375","0.46875","0.46875","0.46875"
"156174","0.53125","0.53125","0.53125","0.46875","0.46875","0.46875","0.671875","0.671875","0.671875"
"156175","0.59375","0.59375","0.59375","0.5625","0.5625","0.5625","0.5","0.5","0.5"
"156228","0.46875","0.46875","0.46875","0.578125","0.578125","0.578125","0.59375","0.59375","0.59375"
"156264","0.5625","0.5625","0.5625","0.546875","0.546875","0.546875","0.578125","0.578125","0.578125"
"156275","0.421875","0.421875","0.421875","0.578125","0.578125","0.578125","0.578125","0.578125","0.578125"
"156290","0.40625","0.40625","0.40625","0.359375","0.359375","0.359375","0.375","0.375","0.375"
"156297","0.453125","0.453125","0.453125","0.546875","0.546875","0.546875","0.5","0.5","0.5"
"156303","0.421875","0.421875","0.421875","0.4375","0.4375","0.4375","0.421875","0.421875","0.421875"
"156310","0.5625","0.5625","0.5625","0.484375","0.484375","0.484375","0.46875","0.46875","0.46875"
"156347","0.40625","0.40625","0.40625","0.546875","0.546875","0.546875","0.5","0.5","0.5"
"156362","0.53125","0.53125","0.53125","0.4375","0.4375","0.4375","0.46875","0.46875","0.46875"
"156378","0.515625","0.515625","0.515625","0.484375","0.484375","0.484375","0.59375","0.59375","0.59375"
"156383","0.421875","0.421875","0.421875","0.53125","0.53125","0.53125","0.5","0.5","0.5"
"156405","0.578125","0.578125","0.578125","0.5","0.5","0.5","0.515625","0.515625","0.515625"
"156409","0.65625","0.65625","0.65625","0.578125","0.578125","0.578125","0.5","0.5","0.5"
"156422","0.578125","0.578125","0.578125","0.5","0.5","0.5","0.453125","0.453125","0.453125"
"156425","0.5","0.5","0.5","0.515625","0.515625","0.515625","0.546875","0.546875","0.546875"
"156490","0.53125","0.53125","0.53125","0.484375","0.484375","0.484375","0.609375","0.609375","0.609375"
"156511","0.390625","0.390625","0.390625","0.53125","0.53125","0.53125","0.515625","0.515625","0.515625"
"156525","0.5625","0.5625","0.5625","0.609375","0.609375","0.609375","0.609375","0.609375","0.609375"
"156556","0.59375","0.59375","0.59375","0.53125","0.53125","0.53125","0.546875","0.546875","0.546875"
"156561","0.328125","0.328125","0.328125","0.515625","0.515625","0.515625","0.546875","0.546875","0.546875"
"156592","0.46875","0.46875","0.46875","0.421875","0.421875","0.421875","0.515625","0.515625","0.515625"
"156605","0.453125","0.453125","0.453125","0.515625","0.515625","0.515625","0.453125","0.453125","0.453125"
"156666","0.5625","0.5625","0.5625","0.5","0.5","0.5","0.484375","0.484375","0.484375"
"156713","0.421875","0.421875","0.421875","0.5","0.5","0.5","0.359375","0.359375","0.359375"
"156791","0.5625","0.5625","0.5625","0.625","0.625","0.625","0.5","0.5","0.5"
"156826","0.484375","0.484375","0.484375","0.40625","0.40625","0.40625","0.453125","0.453125","0.453125"
"156841","0.46875","0.46875","0.46875","0.421875","0.421875","0.421875","0.46875","0.46875","0.46875"
"156872","0.53125","0.53125","0.53125","0.515625","0.515625","0.515625","0.359375","0.359375","0.359375"
"156875","0.5625","0.5625","0.5625","0.609375","0.609375","0.609375","0.515625","0.515625","0.515625"
"156910","0.421875","0.421875","0.421875","0.421875","0.421875","0.421875","0.484375","0.484375","0.484375"
"156912","0.46875","0.46875","0.46875","0.453125","0.453125","0.453125","0.4375","0.4375","0.4375"
"156928","0.421875","0.421875","0.421875","0.375","0.375","0.375","0.484375","0.484375","0.484375"
"156970","0.59375","0.59375","0.59375","0.484375","0.484375","0.484375","0.53125","0.53125","0.53125"
"157002","0.453125","0.453125","0.453125","0.40625","0.40625","0.40625","0.453125","0.453125","0.453125"
"157012","0.4375","0.4375","0.4375","0.515625","0.515625","0.515625","0.46875","0.46875","0.46875"
"157023","0.515625","0.515625","0.515625","0.4375","0.4375","0.4375","0.546875","0.546875","0.546875"
"157048","0.484375","0.484375","0.484375","0.453125","0.453125","0.453125","0.5","0.5","0.5"
"157100","0.46875","0.46875","0.46875","0.515625","0.515625","0.515625","0.4375","0.4375","0.4375"
"157109","0.515625","0.515625","0.515625","0.59375","0.59375","0.59375","0.453125","0.453125","0.453125"
"157126","0.46875","0.46875","0.46875","0.46875","0.46875","0.46875","0.46875","0.46875","0.46875"
"157129","0.625","0.625","0.625","0.40625","0.40625","0.40625","0.5625","0.5625","0.5625"
"157170","0.421875","0.421875","0.421875","0.421875","0.421875","0.421875","0.46875","0.46875","0.46875"
"157180","0.5","0.5","0.5","0.515625","0.515625","0.515625","0.5625","0.5625","0.5625"
"157191","0.65625","0.65625","0.65625","0.5","0.5","0.5","0.640625","0.640625","0.640625"
"157202","0.4375","0.4375","0.4375","0.390625","0.390625","0.390625","0.53125","0.53125","0.53125"
"157209","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625","0.5","0.5","0.5"
"157231","0.53125","0.53125","0.53125","0.453125","0.453125","0.453125","0.5","0.5","0.5"
"157268","0.53125","0.53125","0.53125","0.53125","0.53125","0.53125","0.640625","0.640625","0.640625"
"157285","0.4375","0.4375","0.4375","0.390625","0.390625","0.390625","0.34375","0.34375","0.34375"
"157287","0.5","0.5","0.5","0.5","0.5","0.5","0.53125","0.53125","0.53125"
"157367","0.484375","0.484375","0.484375","0.5","0.5","0.5","0.46875","0.46875","0.46875"
"157379","0.5","0.5","0.5","0.453125","0.453125","0.453125","0.515625","0.515625","0.515625"
"157401","0.453125","0.453125","0.453125","0.484375","0.484375","0.484375","0.390625","0.390625","0.390625"
"157407","0.453125","0.453125","0.453125","0.4375","0.4375","0.4375","0.390625","0.390625","0.390625"
"157409","0.59375","0.59375","0.59375","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625"
"157431","0.5625","0.5625","0.5625","0.46875","0.46875","0.46875","0.484375","0.484375","0.484375"
"157453","0.5","0.5","0.5","0.359375","0.359375","0.359375","0.46875","0.46875","0.46875"
"157463","0.4375","0.4375","0.4375","0.546875","0.546875","0.546875","0.5625","0.5625","0.5625"
"157469","0.40625","0.40625","0.40625","0.515625","0.515625","0.515625","0.453125","0.453125","0.453125"
"157493","0.515625","0.515625","0.515625","0.5625","0.5625","0.5625","0.484375","0.484375","0.484375"
"157563","0.546875","0.546875","0.546875","0.515625","0.515625","0.515625","0.46875","0.46875","0.46875"
"157608","0.46875","0.46875","0.46875","0.40625","0.40625","0.40625","0.53125","0.53125","0.53125"
"157631","0.546875","0.546875","0.546875","0.484375","0.484375","0.484375","0.421875","0.421875","0.421875"
"157654","0.578125","0.578125","0.578125","0.453125","0.453125","0.453125","0.59375","0.59375","0.59375"
"157655","0.40625","0.40625","0.40625","0.515625","0.515625","0.515625","0.46875","0.46875","0.46875"
"157656","0.4375","0.4375","0.4375","0.453125","0.453125","0.453125","0.515625","0.515625","0.515625"
"157659","0.640625","0.640625","0.640625","0.640625","0.640625","0.640625","0.59375","0.59375","0.59375"
"157693","0.4375","0.4375","0.4375","0.53125","0.53125","0.53125","0.546875","0.546875","0.546875"
"157715","0.40625","0.40625","0.40625","0.484375","0.484375","0.484375","0.390625","0.390625","0.390625"
"157724","0.421875","0.421875","0.421875","0.515625","0.515625","0.515625","0.5","0.5","0.5"
"157745","0.484375","0.484375","0.484375","0.5625","0.5625","0.5625","0.59375","0.59375","0.59375"
"157750","0.640625","0.640625","0.640625","0.5625","0.5625","0.5625","0.515625","0.515625","0.515625"
"157802","0.484375","0.484375","0.484375","0.5625","0.5625","0.5625","0.46875","0.46875","0.46875"
"157834","0.515625","0.515625","0.515625","0.4375","0.4375","0.4375","0.5","0.5","0.5"
"157854","0.484375","0.484375","0.484375","0.5625","0.5625","0.5625","0.5","0.5","0.5"
"157890","0.515625","0.515625","0.515625","0.46875","0.46875","0.46875","0.515625","0.515625","0.515625"
