"Step","postactivation_production: mlp - Train/Accuracy","postactivation_production: mlp - Train/Accuracy__MIN","postactivation_production: mlp - Train/Accuracy__MAX","postactivation_production: kan - Train/Accuracy","postactivation_production: kan - Train/Accuracy__MIN","postactivation_production: kan - Train/Accuracy__MAX"
"56187","0.8864583333333333","0.75","0.96875","0.841796875","0.703125","0.9375"
"56196","0.715625","0.59375","0.796875","0.619140625","0.484375","0.78125"
"56203","0.22708333333333333","0.125","0.296875","0.21484375","0.140625","0.328125"
"56215","0.7541666666666667","0.53125","0.875","0.703125","0.609375","0.859375"
"56224","0.6833333333333333","0.578125","0.765625","0.6015625","0.46875","0.71875"
"56244","0.3375","0.234375","0.421875","0.3203125","0.234375","0.421875"
"56249","0.41354166666666664","0.28125","0.53125","0.349609375","0.21875","0.4375"
"56255","0.990625","0.984375","1","0.9765625","0.953125","0.984375"
"56284","0.709375","0.578125","0.828125","0.65625","0.484375","0.78125"
"56287","0.6052083333333333","0.515625","0.6875","0.50390625","0.421875","0.609375"
"56346","0.9854166666666667","0.96875","1","0.984375","0.96875","1"
"56380","0.3770833333333333","0.25","0.46875","0.37109375","0.3125","0.421875"
"56421","0.996875","0.96875","1","0.99609375","0.984375","1"
"56428","0.7552083333333334","0.640625","0.859375","0.732421875","0.609375","0.859375"
"56441","0.99375","0.984375","1","0.990234375","0.96875","1"
"56442","0.9885416666666667","0.953125","1","0.978515625","0.96875","1"
"56491","0.31145833333333334","0.203125","0.4375","0.2578125","0.140625","0.34375"
"56514","0.35208333333333336","0.296875","0.421875","0.310546875","0.171875","0.375"
"56546","0.7","0.546875","0.84375","0.603515625","0.421875","0.78125"
"56579","0.521875","0.40625","0.625","0.494140625","0.3125","0.609375"
"56628","0.996875","0.984375","1","0.9921875","0.984375","1"
"56648","0.9989583333333333","0.984375","1","0.998046875","0.984375","1"
"56673","0.9875","0.96875","1","0.98828125","0.984375","1"
"56690","0.9979166666666667","0.984375","1","0.994140625","0.984375","1"
"56705","0.59375","0.484375","0.6875","0.474609375","0.34375","0.625"
"56715","0.9083333333333333","0.75","1","0.861328125","0.75","0.921875"
"56726","0.9875","0.984375","1","0.98046875","0.96875","0.984375"
"56736","0.26875","0.171875","0.375","0.26953125","0.15625","0.328125"
"56741","0.996875","0.984375","1","1","1","1"
"56745","0.5302083333333333","0.390625","0.59375","0.43359375","0.296875","0.53125"
"56747","0.940625","0.90625","1","0.876953125","0.796875","0.96875"
"56776","0.990625","0.96875","1","0.98046875","0.96875","1"
"56791","1","1","1","0.99609375","0.984375","1"
"56814","0.9875","0.96875","1","0.982421875","0.953125","1"
"56826","0.43854166666666666","0.328125","0.515625","0.439453125","0.34375","0.53125"
"56831","1","1","1","1","1","1"
"56838","0.6635416666666667","0.515625","0.78125","0.642578125","0.515625","0.765625"
"56845","0.22916666666666666","0.15625","0.28125","0.201171875","0.15625","0.25"
"56854","0.9833333333333333","0.953125","1","0.970703125","0.9375","1"
"56909","0.9364583333333333","0.875","0.984375","0.86328125","0.765625","0.953125"
"56932","0.9895833333333334","0.953125","1","0.966796875","0.921875","1"
"56941","0.9770833333333333","0.96875","0.984375","0.9765625","0.96875","0.984375"
"56965","0.996875","0.984375","1","0.98828125","0.96875","1"
"57032","0.725","0.625","0.796875","0.666015625","0.59375","0.78125"
"57036","0.996875","0.96875","1","0.99609375","0.984375","1"
"57044","0.6927083333333334","0.578125","0.8125","0.63671875","0.4375","0.859375"
"57052","0.5604166666666667","0.453125","0.6875","0.4921875","0.4375","0.609375"
"57064","0.7802083333333333","0.75","0.828125","0.703125","0.625","0.8125"
"57072","0.9416666666666667","0.890625","0.984375","0.841796875","0.78125","0.921875"
"57169","0.6072916666666667","0.515625","0.734375","0.55078125","0.453125","0.6875"
"57175","0.9895833333333334","0.96875","1","0.982421875","0.96875","1"
"57207","0.99375","0.984375","1","0.99609375","0.984375","1"
"57210","0.8635416666666667","0.8125","0.90625","0.75","0.71875","0.796875"
"57221","0.95","0.890625","0.984375","0.88671875","0.78125","0.953125"
"57227","0.315625","0.25","0.4375","0.296875","0.25","0.375"
"57231","0.7614583333333333","0.578125","0.859375","0.6796875","0.5625","0.765625"
"57280","0.865625","0.78125","0.96875","0.7265625","0.578125","0.859375"
"57304","0.7052083333333333","0.53125","0.828125","0.630859375","0.515625","0.78125"
"57314","0.5458333333333333","0.453125","0.625","0.482421875","0.40625","0.59375"
"57341","0.534375","0.375","0.640625","0.455078125","0.328125","0.59375"
"57365","0.7645833333333333","0.609375","0.859375","0.73046875","0.59375","0.875"
"57410","0.8208333333333333","0.765625","0.890625","0.71484375","0.59375","0.828125"
"57412","0.29270833333333335","0.21875","0.40625","0.26171875","0.171875","0.328125"
"57419","0.9875","0.96875","1","0.990234375","0.96875","1"
"57426","0.6989583333333333","0.5625","0.8125","0.6484375","0.515625","0.796875"
"57433","0.2677083333333333","0.171875","0.34375","0.21875","0.125","0.296875"
"57445","0.9958333333333333","0.984375","1","0.98828125","0.96875","1"
"57463","0.3375","0.265625","0.4375","0.29296875","0.125","0.375"
"57465","0.8708333333333333","0.75","0.953125","0.7734375","0.671875","0.875"
"57500","0.4427083333333333","0.34375","0.53125","0.333984375","0.28125","0.421875"
"57513","0.9","0.84375","0.953125","0.83203125","0.703125","0.9375"
"57526","0.303125","0.203125","0.421875","0.244140625","0.15625","0.34375"
"57537","0.9770833333333333","0.953125","1","0.94921875","0.921875","1"
"57565","0.9604166666666667","0.890625","1","0.884765625","0.734375","0.984375"
"57580","0.990625","0.96875","1","0.958984375","0.921875","1"
"57606","0.8447916666666667","0.796875","0.90625","0.791015625","0.75","0.828125"
"57667","0.4197916666666667","0.328125","0.5","0.359375","0.296875","0.46875"
"57731","0.70625","0.5625","0.8125","0.642578125","0.515625","0.796875"
"57741","0.9989583333333333","0.984375","1","0.99609375","0.984375","1"
"57752","0.7989583333333333","0.75","0.90625","0.71875","0.640625","0.796875"
"57758","0.996875","0.984375","1","0.97265625","0.90625","1"
"57871","0.3770833333333333","0.296875","0.484375","0.28125","0.21875","0.359375"
"57876","0.9875","0.96875","1","0.96484375","0.90625","1"
"57907","0.9989583333333333","0.984375","1","1","1","1"
"57918","0.9854166666666667","0.96875","1","0.9765625","0.953125","1"
"57924","0.984375","0.953125","1","0.9765625","0.953125","1"
"57934","0.30104166666666665","0.234375","0.390625","0.283203125","0.203125","0.375"
"57940","0.47604166666666664","0.421875","0.609375","0.376953125","0.265625","0.515625"
"57949","1","1","1","0.99609375","0.984375","1"
"58038","0.303125","0.21875","0.359375","0.255859375","0.21875","0.3125"
"58047","0.9947916666666666","0.96875","1","0.9921875","0.984375","1"
"58088","0.615625","0.5","0.6875","0.517578125","0.40625","0.609375"
"58111","0.45208333333333334","0.3125","0.5625","0.36328125","0.28125","0.453125"
"58115","0.9822916666666667","0.96875","1","0.943359375","0.875","0.984375"
"58146","0.42916666666666664","0.296875","0.53125","0.388671875","0.28125","0.515625"
"58182","0.7666666666666667","0.65625","0.890625","0.7109375","0.53125","0.90625"
"58185","1","1","1","1","1","1"
"58195","0.45","0.34375","0.5625","0.408203125","0.34375","0.484375"
"58228","0.434375","0.328125","0.609375","0.384765625","0.296875","0.5"
"58260","0.69375","0.5625","0.8125","0.62109375","0.4375","0.796875"
"58288","0.7625","0.578125","0.859375","0.708984375","0.53125","0.84375"
"58316","0.2791666666666667","0.203125","0.359375","0.23046875","0.15625","0.296875"
"58335","0.9947916666666666","0.96875","1","0.9921875","0.96875","1"
"58369","0.4083333333333333","0.296875","0.484375","0.369140625","0.265625","0.421875"
"58372","0.8885416666666667","0.703125","0.984375","0.806640625","0.640625","0.984375"
"58387","0.73125","0.671875","0.796875","0.62890625","0.46875","0.71875"
"58405","0.25625","0.15625","0.34375","0.201171875","0.125","0.25"
"58406","0.91875","0.84375","0.984375","0.86328125","0.796875","0.9375"
"58422","0.70625","0.515625","0.8125","0.6328125","0.515625","0.796875"
"58443","0.99375","0.96875","1","0.99609375","0.984375","1"
"58473","0.75625","0.671875","0.84375","0.70703125","0.609375","0.828125"
"58490","0.7458333333333333","0.59375","0.921875","0.705078125","0.5625","0.859375"
"58510","0.9979166666666667","0.984375","1","1","1","1"
"58520","0.9864583333333333","0.953125","1","0.9921875","0.96875","1"
"58548","0.9822916666666667","0.96875","1","0.974609375","0.953125","0.984375"
"58550","0.421875","0.390625","0.46875","0.38671875","0.3125","0.546875"
"58583","0.5333333333333333","0.421875","0.640625","0.4453125","0.375","0.46875"
"58591","0.7739583333333333","0.640625","0.875","0.6875","0.578125","0.84375"
"58623","0.27291666666666664","0.21875","0.328125","0.259765625","0.203125","0.296875"
"58635","0.7708333333333334","0.609375","0.9375","0.705078125","0.515625","0.90625"
"58677","0.696875","0.484375","0.828125","0.595703125","0.453125","0.75"
"58678","0.996875","0.984375","1","0.990234375","0.96875","1"
"58717","0.45416666666666666","0.359375","0.640625","0.474609375","0.390625","0.515625"
"58748","0.9635416666666666","0.90625","1","0.880859375","0.78125","0.953125"
"58780","0.984375","0.953125","1","0.94140625","0.875","1"
"58805","0.9875","0.96875","1","0.98828125","0.96875","1"
"58815","0.5114583333333333","0.390625","0.609375","0.447265625","0.328125","0.546875"
"58826","0.6989583333333333","0.578125","0.828125","0.650390625","0.5","0.84375"
"58850","0.4354166666666667","0.34375","0.578125","0.41796875","0.296875","0.59375"
"58864","0.9708333333333333","0.90625","1","0.892578125","0.78125","0.953125"
"58902","0.9458333333333333","0.875","0.984375","0.880859375","0.75","0.984375"
"58905","0.4895833333333333","0.40625","0.546875","0.4296875","0.359375","0.546875"
"58922","0.9322916666666666","0.8125","0.984375","0.890625","0.765625","0.96875"
"58934","0.540625","0.453125","0.640625","0.44921875","0.34375","0.5625"
"59005","0.3645833333333333","0.265625","0.453125","0.314453125","0.21875","0.390625"
"59007","0.9958333333333333","0.984375","1","1","1","1"
"59038","0.4","0.34375","0.453125","0.400390625","0.28125","0.453125"
"59045","0.24166666666666667","0.140625","0.34375","0.21484375","0.140625","0.265625"
"59166","0.3260416666666667","0.25","0.375","0.31640625","0.21875","0.40625"
"59168","0.9395833333333333","0.859375","1","0.876953125","0.796875","0.953125"
"59232","1","1","1","1","1","1"
"59234","0.996875","0.984375","1","0.994140625","0.984375","1"
"59250","0.996875","0.96875","1","0.998046875","0.984375","1"
"59298","0.575","0.453125","0.65625","0.505859375","0.40625","0.625"
"59306","0.9697916666666667","0.9375","1","0.873046875","0.796875","0.984375"
"59338","0.9864583333333333","0.96875","1","0.98046875","0.953125","1"
"59357","0.984375","0.96875","1","0.984375","0.96875","1"
"59371","0.29375","0.171875","0.390625","0.251953125","0.171875","0.34375"
"59385","0.8385416666666666","0.78125","0.90625","0.767578125","0.65625","0.859375"
"59395","0.8177083333333334","0.734375","0.90625","0.728515625","0.640625","0.84375"
"59405","0.990625","0.984375","1","0.95703125","0.921875","0.984375"
"59406","1","1","1","0.99609375","0.984375","1"
"59420","0.8333333333333334","0.71875","0.921875","0.755859375","0.640625","0.84375"
"59422","0.3072916666666667","0.203125","0.40625","0.265625","0.21875","0.34375"
"59424","0.31145833333333334","0.21875","0.375","0.26953125","0.171875","0.359375"
"59449","0.9979166666666667","0.984375","1","0.998046875","0.984375","1"
"59470","0.9958333333333333","0.984375","1","0.9921875","0.984375","1"
"59491","1","1","1","1","1","1"
"59496","0.6927083333333334","0.59375","0.765625","0.64453125","0.484375","0.765625"
"59507","0.5229166666666667","0.4375","0.59375","0.4765625","0.390625","0.578125"
"59510","0.9625","0.921875","0.984375","0.955078125","0.875","1"
"59587","0.353125","0.296875","0.421875","0.27734375","0.234375","0.328125"
"59593","0.5145833333333333","0.375","0.6875","0.439453125","0.375","0.53125"
"59595","0.9833333333333333","0.96875","1","0.947265625","0.875","0.96875"
"59605","0.5083333333333333","0.40625","0.59375","0.412109375","0.28125","0.53125"
"59608","0.85625","0.765625","0.90625","0.755859375","0.65625","0.828125"
"59613","0.9864583333333333","0.96875","1","0.974609375","0.90625","1"
"59636","0.990625","0.96875","1","0.98828125","0.96875","1"
"59672","0.9958333333333333","0.984375","1","0.990234375","0.984375","1"
"59675","0.990625","0.953125","1","0.98046875","0.953125","1"
"59690","0.9958333333333333","0.984375","1","0.98828125","0.96875","1"
"59719","0.9989583333333333","0.984375","1","0.99609375","0.96875","1"
"59754","0.746875","0.625","0.84375","0.728515625","0.59375","0.859375"
"59799","0.5","0.390625","0.59375","0.43359375","0.296875","0.671875"
"59801","0.35625","0.28125","0.421875","0.306640625","0.171875","0.390625"
"59823","0.984375","0.96875","1","0.984375","0.984375","0.984375"
"59826","0.38125","0.28125","0.453125","0.314453125","0.25","0.390625"
"59885","0.9364583333333333","0.8125","1","0.87109375","0.78125","0.953125"
"59920","0.9947916666666666","0.96875","1","0.970703125","0.9375","1"
"59976","0.9958333333333333","0.984375","1","1","1","1"
"59988","0.4","0.34375","0.46875","0.37890625","0.28125","0.4375"
"59995","0.2947916666666667","0.203125","0.390625","0.2578125","0.1875","0.34375"
"60049","0.996875","0.984375","1","0.9921875","0.984375","1"
"60110","0.7666666666666667","0.6875","0.828125","0.693359375","0.609375","0.84375"
"60140","0.9989583333333333","0.984375","1","1","1","1"
"60211","0.36354166666666665","0.28125","0.4375","0.3046875","0.234375","0.375"
"60252","0.75","0.625","0.828125","0.681640625","0.578125","0.78125"
"60298","0.728125","0.625","0.828125","0.634765625","0.53125","0.84375"
"60302","0.4552083333333333","0.421875","0.53125","0.3984375","0.25","0.5"
"60307","0.36041666666666666","0.296875","0.515625","0.291015625","0.234375","0.375"
"60313","0.9895833333333334","0.96875","1","0.9921875","0.984375","1"
"60315","0.9979166666666667","0.984375","1","0.998046875","0.984375","1"
"60346","0.971875","0.953125","1","0.958984375","0.921875","1"
"60348","0.9947916666666666","0.96875","1","0.99609375","0.984375","1"
"60374","0.7635416666666667","0.609375","0.90625","0.685546875","0.5","0.859375"
"60394","0.36770833333333336","0.234375","0.484375","0.392578125","0.25","0.515625"
"60411","0.2833333333333333","0.21875","0.359375","0.203125","0.109375","0.265625"
"60415","0.878125","0.8125","0.921875","0.76953125","0.640625","0.890625"
"60455","0.5083333333333333","0.375","0.59375","0.486328125","0.4375","0.59375"
"60474","0.2708333333333333","0.21875","0.390625","0.248046875","0.15625","0.359375"
"60499","0.9864583333333333","0.96875","1","0.984375","0.984375","0.984375"
"60500","0.9770833333333333","0.953125","1","0.97265625","0.9375","1"
"60514","0.696875","0.59375","0.8125","0.642578125","0.5625","0.8125"
"60525","0.725","0.578125","0.859375","0.66015625","0.515625","0.8125"
"60536","0.696875","0.59375","0.796875","0.62109375","0.5","0.78125"
"60541","0.9989583333333333","0.984375","1","0.998046875","0.984375","1"
"60549","0.9385416666666667","0.84375","1","0.927734375","0.859375","0.984375"
"60550","0.40208333333333335","0.328125","0.484375","0.361328125","0.296875","0.421875"
"60589","0.996875","0.984375","1","0.978515625","0.953125","1"
"60623","0.946875","0.890625","0.96875","0.890625","0.828125","0.953125"
"60625","0.9979166666666667","0.984375","1","0.998046875","0.984375","1"
"60629","0.934375","0.84375","0.984375","0.87890625","0.8125","0.9375"
"60649","0.23958333333333334","0.171875","0.328125","0.205078125","0.109375","0.328125"
"60651","0.9958333333333333","0.984375","1","0.990234375","0.96875","1"
"60668","1","1","1","0.9921875","0.984375","1"
"60679","0.5229166666666667","0.4375","0.609375","0.474609375","0.328125","0.578125"
"60682","0.9885416666666667","0.96875","1","0.984375","0.953125","1"
"60693","0.9677083333333333","0.9375","1","0.904296875","0.8125","0.96875"
"60697","0.28020833333333334","0.21875","0.359375","0.255859375","0.21875","0.359375"
"60717","0.9447916666666667","0.8125","1","0.90625","0.84375","0.984375"
"60777","0.9614583333333333","0.890625","0.984375","0.94921875","0.90625","1"
"60784","0.7052083333333333","0.59375","0.8125","0.63671875","0.5","0.78125"
"60867","0.9395833333333333","0.828125","0.984375","0.9140625","0.828125","0.96875"
